Zeitstempel,Temperatur,Luftfeuchtigkeit
03.03.2025 15:45:00,"24,7",39
03.03.2025 15:50:00,"24,7",39
03.03.2025 15:55:00,"24,7",39
03.03.2025 16:00:00,"24,7",39
03.03.2025 16:05:00,"24,7",39
03.03.2025 16:10:00,"24,7",39
03.03.2025 16:15:00,"24,7",39
03.03.2025 16:20:00,"24,7",39
03.03.2025 16:25:00,"24,7",39
03.03.2025 16:30:00,"24,7",39
03.03.2025 16:35:00,"24,7",39
03.03.2025 16:40:00,"24,7",39
03.03.2025 16:45:00,"24,7",39
03.03.2025 16:50:00,"24,7",39
03.03.2025 16:55:00,"24,7",39
03.03.2025 17:00:00,"24,7",39
03.03.2025 17:05:00,"24,7",39
03.03.2025 17:10:00,"24,6",39
03.03.2025 17:15:00,"24,7",39
03.03.2025 17:20:00,"24,7",39
03.03.2025 17:25:00,"24,6",39
03.03.2025 17:30:00,"24,6",40
03.03.2025 17:35:00,"24,6",39
03.03.2025 17:40:00,"24,6",39
03.03.2025 17:45:00,"24,6",39
03.03.2025 17:50:00,"24,6",39
03.03.2025 17:55:00,"24,6",39
03.03.2025 18:00:00,"24,6",39
03.03.2025 18:05:00,"24,6",40
03.03.2025 18:10:00,"24,6",40
03.03.2025 18:15:00,"24,6",40
03.03.2025 18:20:00,"24,6",40
03.03.2025 18:25:00,"24,5",40
03.03.2025 18:30:00,"24,5",40
03.03.2025 18:35:00,"24,4",40
03.03.2025 18:40:00,"24,4",40
03.03.2025 18:45:00,"24,4",40
03.03.2025 18:50:00,"24,3",40
03.03.2025 18:55:00,"24,3",40
03.03.2025 19:00:00,"24,3",40
03.03.2025 19:05:00,"24,3",40
03.03.2025 19:10:00,"24,3",40
03.03.2025 19:15:00,"24,2",40
03.03.2025 19:20:00,"24,2",40
03.03.2025 19:25:00,"24,2",40
03.03.2025 19:30:00,"24,2",40
03.03.2025 19:35:00,"24,2",40
03.03.2025 19:40:00,"24,2",40
03.03.2025 19:45:00,"24,1",40
03.03.2025 19:50:00,"24,1",40
03.03.2025 19:55:00,"24,1",40
03.03.2025 20:00:00,"24,1",40
03.03.2025 20:05:00,24,40
03.03.2025 20:10:00,"23,9",40
03.03.2025 20:15:00,"23,8",40
03.03.2025 20:20:00,"23,7",40
03.03.2025 20:25:00,"23,6",40
03.03.2025 20:30:00,"23,5",40
03.03.2025 20:35:00,"23,4",40
03.03.2025 20:40:00,"23,4",40
03.03.2025 20:45:00,"23,3",40
03.03.2025 20:50:00,"23,2",40
03.03.2025 20:55:00,"23,2",40
03.03.2025 21:00:00,"23,1",41
03.03.2025 21:05:00,23,41
03.03.2025 21:10:00,23,40
03.03.2025 21:15:00,23,40
03.03.2025 21:20:00,"22,9",40
03.03.2025 21:25:00,"22,9",40
03.03.2025 21:30:00,"22,9",40
03.03.2025 21:35:00,"22,8",40
03.03.2025 21:40:00,"22,8",40
03.03.2025 21:45:00,"22,8",40
03.03.2025 21:50:00,"22,7",40
03.03.2025 21:55:00,"22,7",40
03.03.2025 22:00:00,"22,7",40
03.03.2025 22:05:00,"22,6",40
03.03.2025 22:10:00,"22,6",40
03.03.2025 22:15:00,"22,6",40
03.03.2025 22:20:00,"22,6",40
03.03.2025 22:25:00,"22,5",40
03.03.2025 22:30:00,"22,5",40
03.03.2025 22:35:00,"22,5",40
03.03.2025 22:40:00,"22,5",40
03.03.2025 22:45:00,"22,5",40
03.03.2025 22:50:00,"22,4",40
03.03.2025 22:55:00,"22,4",40
03.03.2025 23:00:00,"22,4",40
03.03.2025 23:05:00,"22,4",40
03.03.2025 23:10:00,"22,4",40
03.03.2025 23:15:00,"22,4",40
03.03.2025 23:20:00,"22,4",40
03.03.2025 23:25:00,"22,3",40
03.03.2025 23:30:00,"22,3",40
03.03.2025 23:35:00,"22,3",40
03.03.2025 23:40:00,"22,3",40
03.03.2025 23:45:00,"22,3",40
03.03.2025 23:50:00,"22,3",40
03.03.2025 23:55:00,"22,3",40
04.03.2025 00:00:00,"22,2",40
04.03.2025 00:05:00,"22,2",40
04.03.2025 00:10:00,"22,2",40
04.03.2025 00:15:00,"22,2",40
04.03.2025 00:20:00,"22,2",40
04.03.2025 00:25:00,"22,2",40
04.03.2025 00:30:00,"22,2",40
04.03.2025 00:35:00,"22,1",40
04.03.2025 00:40:00,"22,1",40
04.03.2025 00:45:00,"22,1",40
04.03.2025 00:50:00,"22,1",40
04.03.2025 00:55:00,"22,1",40
04.03.2025 01:00:00,"22,1",40
04.03.2025 01:05:00,"22,1",40
04.03.2025 01:10:00,"22,1",40
04.03.2025 01:15:00,"22,1",40
04.03.2025 01:20:00,22,40
04.03.2025 01:25:00,"22,1",40
04.03.2025 01:30:00,22,40
04.03.2025 01:35:00,22,40
04.03.2025 01:40:00,22,40
04.03.2025 01:45:00,22,40
04.03.2025 01:50:00,22,40
04.03.2025 01:55:00,22,40
04.03.2025 02:00:00,22,40
04.03.2025 02:05:00,22,40
04.03.2025 02:10:00,22,40
04.03.2025 02:15:00,22,40
04.03.2025 02:20:00,"21,9",40
04.03.2025 02:25:00,"21,9",40
04.03.2025 02:30:00,"21,9",40
04.03.2025 02:35:00,"21,9",40
04.03.2025 02:40:00,"21,9",40
04.03.2025 02:45:00,"21,9",40
04.03.2025 02:50:00,"21,9",40
04.03.2025 02:55:00,"21,9",40
04.03.2025 03:00:00,"21,9",40
04.03.2025 03:05:00,"21,9",40
04.03.2025 03:10:00,22,39
04.03.2025 03:15:00,22,39
04.03.2025 03:20:00,"22,1",39
04.03.2025 03:25:00,"22,2",39
04.03.2025 03:30:00,"22,3",39
04.03.2025 03:35:00,"22,4",39
04.03.2025 03:40:00,"22,5",39
04.03.2025 03:45:00,"22,5",39
04.03.2025 03:50:00,"22,6",39
04.03.2025 03:55:00,"22,6",39
04.03.2025 04:00:00,"22,6",39
04.03.2025 04:05:00,"22,7",38
04.03.2025 04:10:00,"22,7",38
04.03.2025 04:15:00,"22,7",38
04.03.2025 04:20:00,"22,7",38
04.03.2025 04:25:00,"22,8",38
04.03.2025 04:30:00,"22,8",38
04.03.2025 04:35:00,"22,8",38
04.03.2025 04:40:00,"22,9",38
04.03.2025 04:45:00,"22,9",38
04.03.2025 04:50:00,"22,9",38
04.03.2025 04:55:00,23,38
04.03.2025 05:00:00,23,38
04.03.2025 05:05:00,23,38
04.03.2025 05:10:00,23,38
04.03.2025 05:15:00,23,38
04.03.2025 05:20:00,"23,1",38
04.03.2025 05:25:00,"23,1",37
04.03.2025 05:30:00,"23,1",37
04.03.2025 05:35:00,"23,1",37
04.03.2025 05:40:00,"23,2",37
04.03.2025 05:45:00,"23,2",37
04.03.2025 05:50:00,"23,2",37
04.03.2025 05:55:00,"23,2",37
04.03.2025 06:00:00,"23,2",37
04.03.2025 06:05:00,"23,2",37
04.03.2025 06:10:00,"23,3",37
04.03.2025 06:15:00,"23,3",37
04.03.2025 06:20:00,"23,3",37
04.03.2025 06:25:00,"23,3",37
04.03.2025 06:30:00,"23,3",37
04.03.2025 06:35:00,"23,3",36
04.03.2025 06:40:00,"23,3",36
04.03.2025 06:45:00,"23,3",36
04.03.2025 06:50:00,"23,4",36
04.03.2025 06:55:00,"23,4",36
04.03.2025 07:00:00,"23,4",36
04.03.2025 07:05:00,"23,4",36
04.03.2025 07:10:00,"23,4",36
04.03.2025 07:15:00,"23,4",36
04.03.2025 07:20:00,"23,5",36
04.03.2025 07:25:00,"23,5",36
04.03.2025 07:30:00,"23,5",36
04.03.2025 07:35:00,"23,5",36
04.03.2025 07:40:00,"23,6",36
04.03.2025 07:45:00,"23,6",36
04.03.2025 07:50:00,"23,6",36
04.03.2025 07:55:00,"23,5",36
04.03.2025 08:00:00,"23,3",36
04.03.2025 08:05:00,23,36
04.03.2025 08:10:00,"22,8",36
04.03.2025 08:15:00,"22,5",36
04.03.2025 08:20:00,"22,6",36
04.03.2025 08:25:00,"22,8",37
04.03.2025 08:30:00,"22,9",37
04.03.2025 08:35:00,23,36
04.03.2025 08:40:00,"23,1",37
04.03.2025 08:45:00,"23,2",36
04.03.2025 08:50:00,"23,3",36
04.03.2025 08:55:00,"23,2",36
04.03.2025 09:00:00,"22,9",36
04.03.2025 09:05:00,23,37
04.03.2025 09:10:00,"23,1",37
04.03.2025 09:15:00,"23,2",37
04.03.2025 09:20:00,"23,3",37
04.03.2025 09:25:00,"23,4",37
04.03.2025 09:30:00,"23,4",37
04.03.2025 09:35:00,"23,5",37
04.03.2025 09:40:00,"23,6",37
04.03.2025 09:45:00,"23,6",37
04.03.2025 09:50:00,"23,7",37
04.03.2025 09:55:00,"23,7",37
04.03.2025 10:00:00,"23,8",37
04.03.2025 10:05:00,"23,8",37
04.03.2025 10:10:00,"23,9",37
04.03.2025 10:15:00,"23,9",37
04.03.2025 10:20:00,"23,9",37
04.03.2025 10:25:00,"23,9",37
04.03.2025 10:30:00,"23,9",37
04.03.2025 10:35:00,24,36
04.03.2025 10:40:00,24,36
04.03.2025 10:45:00,"24,1",37
04.03.2025 10:50:00,"24,1",36
04.03.2025 10:55:00,"24,1",36
04.03.2025 11:00:00,"24,1",36
04.03.2025 11:05:00,"24,1",36
04.03.2025 11:10:00,"24,2",37
04.03.2025 11:15:00,"24,2",36
04.03.2025 11:20:00,"24,3",36
04.03.2025 11:25:00,"24,3",36
04.03.2025 11:30:00,"24,3",36
04.03.2025 11:35:00,"24,3",36
04.03.2025 11:40:00,"24,3",35
04.03.2025 11:45:00,"24,3",35
04.03.2025 11:50:00,"24,4",35
04.03.2025 11:55:00,"24,4",35
04.03.2025 12:00:00,"24,4",35
04.03.2025 12:05:00,"24,4",35
04.03.2025 12:10:00,"24,4",35
04.03.2025 12:15:00,"24,5",35
04.03.2025 12:20:00,"24,4",34
04.03.2025 12:25:00,"24,3",34
04.03.2025 12:30:00,"24,3",34
04.03.2025 12:35:00,"24,4",34
04.03.2025 12:40:00,"24,4",35
04.03.2025 12:45:00,"24,5",34
04.03.2025 12:50:00,"24,3",32
04.03.2025 12:55:00,"24,1",32
04.03.2025 13:00:00,"23,8",32
04.03.2025 13:05:00,"23,5",31
04.03.2025 13:10:00,"23,5",32
04.03.2025 13:15:00,"23,6",33
04.03.2025 13:20:00,"23,7",32
04.03.2025 13:25:00,"23,7",33
04.03.2025 13:30:00,"23,8",33
04.03.2025 13:35:00,"23,8",33
04.03.2025 13:40:00,"23,8",33
04.03.2025 13:45:00,"23,8",33
04.03.2025 13:50:00,"23,8",37
04.03.2025 13:55:00,"23,8",37
04.03.2025 14:00:00,"23,9",36
04.03.2025 14:05:00,24,35
04.03.2025 14:10:00,"24,1",34
04.03.2025 14:15:00,"24,1",34
04.03.2025 14:20:00,"24,2",34
04.03.2025 14:25:00,"24,2",38
04.03.2025 14:30:00,"24,1",35
04.03.2025 14:35:00,"24,1",35
04.03.2025 14:40:00,"24,2",34
04.03.2025 14:45:00,"24,2",34
04.03.2025 14:50:00,"24,2",34
04.03.2025 14:55:00,"24,3",34
04.03.2025 15:00:00,"24,2",33
04.03.2025 15:05:00,"24,2",33
04.03.2025 15:10:00,"24,1",33
04.03.2025 15:15:00,"24,1",33
04.03.2025 15:20:00,24,33
04.03.2025 15:25:00,"24,1",33
04.03.2025 15:30:00,24,33
04.03.2025 15:35:00,24,33
04.03.2025 15:40:00,24,33
04.03.2025 15:45:00,24,33
04.03.2025 15:50:00,24,32
04.03.2025 15:55:00,24,33
04.03.2025 16:00:00,"24,2",33
04.03.2025 16:05:00,"24,2",32
04.03.2025 16:10:00,"24,2",32
04.03.2025 16:15:00,"24,2",32
04.03.2025 16:20:00,"24,3",32
04.03.2025 16:25:00,"24,3",32
04.03.2025 16:30:00,"24,3",32
04.03.2025 16:35:00,"24,3",32
04.03.2025 16:40:00,"24,3",32
04.03.2025 16:45:00,"24,4",32
04.03.2025 16:50:00,"24,5",33
04.03.2025 16:55:00,"24,6",32
04.03.2025 17:00:00,"24,6",32
04.03.2025 17:05:00,"24,7",32
04.03.2025 17:10:00,"24,8",32
04.03.2025 17:15:00,"24,8",32
04.03.2025 17:20:00,"24,8",32
04.03.2025 17:25:00,"24,9",32
04.03.2025 17:30:00,"24,9",31
04.03.2025 17:35:00,"24,9",32
04.03.2025 17:40:00,"24,9",32
04.03.2025 17:45:00,25,32
04.03.2025 17:50:00,25,32
04.03.2025 17:55:00,"24,9",31
04.03.2025 18:00:00,"24,9",31
04.03.2025 18:05:00,"24,9",31
04.03.2025 18:10:00,"24,9",31
04.03.2025 18:15:00,"24,9",31
04.03.2025 18:20:00,"24,9",31
04.03.2025 18:25:00,"24,8",31
04.03.2025 18:30:00,"24,8",31
04.03.2025 18:35:00,"24,8",31
04.03.2025 18:40:00,"24,7",31
04.03.2025 18:45:00,"24,7",31
04.03.2025 18:50:00,"24,7",31
04.03.2025 18:55:00,"24,6",31
04.03.2025 19:00:00,"24,6",31
04.03.2025 19:05:00,"24,6",31
04.03.2025 19:10:00,"24,6",31
04.03.2025 19:15:00,"24,6",31
04.03.2025 19:20:00,"24,6",31
04.03.2025 19:25:00,"24,6",31
04.03.2025 19:30:00,"24,6",31
04.03.2025 19:35:00,"24,6",31
04.03.2025 19:40:00,"24,6",31
04.03.2025 19:45:00,"24,5",31
04.03.2025 19:50:00,"24,5",31
04.03.2025 19:55:00,"24,5",31
04.03.2025 20:00:00,"24,5",31
04.03.2025 20:05:00,"24,5",31
04.03.2025 20:10:00,"24,4",31
04.03.2025 20:15:00,"24,3",31
04.03.2025 20:20:00,"24,1",32
04.03.2025 20:25:00,24,32
04.03.2025 20:30:00,"23,9",32
04.03.2025 20:35:00,"23,7",32
04.03.2025 20:40:00,"23,7",32
04.03.2025 20:45:00,"23,5",32
04.03.2025 20:50:00,"23,5",32
04.03.2025 20:55:00,"23,4",32
04.03.2025 21:00:00,"23,3",32
04.03.2025 21:05:00,"23,3",32
04.03.2025 21:10:00,"23,2",33
04.03.2025 21:15:00,"23,2",33
04.03.2025 21:20:00,"23,1",33
04.03.2025 21:25:00,"23,1",33
04.03.2025 21:30:00,23,33
04.03.2025 21:35:00,23,33
04.03.2025 21:40:00,"22,9",33
04.03.2025 21:45:00,"22,9",33
04.03.2025 21:50:00,"22,9",33
04.03.2025 21:55:00,"22,9",33
04.03.2025 22:00:00,"22,8",33
04.03.2025 22:05:00,"22,8",33
04.03.2025 22:10:00,"22,8",33
04.03.2025 22:15:00,"22,7",33
04.03.2025 22:20:00,"22,7",33
04.03.2025 22:25:00,"22,7",33
04.03.2025 22:30:00,"22,6",33
04.03.2025 22:35:00,"22,6",33
04.03.2025 22:40:00,"22,6",33
04.03.2025 22:45:00,"22,6",33
04.03.2025 22:50:00,"22,5",33
04.03.2025 22:55:00,"22,5",33
04.03.2025 23:00:00,"22,5",33
04.03.2025 23:05:00,"22,5",34
04.03.2025 23:10:00,"22,5",34
04.03.2025 23:15:00,"22,4",34
04.03.2025 23:20:00,"22,4",34
04.03.2025 23:25:00,"22,4",34
04.03.2025 23:30:00,"22,4",34
04.03.2025 23:35:00,"22,3",34
04.03.2025 23:40:00,"22,3",34
04.03.2025 23:45:00,"22,3",34
04.03.2025 23:50:00,"22,3",34
04.03.2025 23:55:00,"22,3",34
06.03.2025 00:00:00,"22,3",34
06.03.2025 00:05:00,"22,2",34
06.03.2025 00:10:00,"22,2",34
06.03.2025 00:15:00,"22,2",34
06.03.2025 00:20:00,"22,2",34
06.03.2025 00:25:00,"22,2",34
06.03.2025 00:30:00,"22,2",34
06.03.2025 00:35:00,"22,2",34
06.03.2025 00:40:00,"22,1",34
06.03.2025 00:45:00,"22,1",34
06.03.2025 00:50:00,"22,1",34
06.03.2025 00:55:00,"22,1",34
06.03.2025 01:00:00,"22,1",34
06.03.2025 01:05:00,"22,1",34
06.03.2025 01:10:00,"22,1",34
06.03.2025 01:15:00,"22,1",34
06.03.2025 01:20:00,"22,1",34
06.03.2025 01:25:00,"22,1",34
06.03.2025 01:30:00,22,34
06.03.2025 01:35:00,22,34
06.03.2025 01:40:00,22,34
06.03.2025 01:45:00,22,34
06.03.2025 01:50:00,22,34
06.03.2025 01:55:00,22,34
06.03.2025 02:00:00,22,34
06.03.2025 02:05:00,22,34
06.03.2025 02:10:00,"21,9",34
06.03.2025 02:15:00,"21,9",34
06.03.2025 02:20:00,"21,9",34
06.03.2025 02:25:00,"21,9",34
06.03.2025 02:30:00,"21,9",34
06.03.2025 02:35:00,"21,9",34
06.03.2025 02:40:00,"21,8",34
06.03.2025 02:45:00,"21,9",34
06.03.2025 02:50:00,"21,8",34
06.03.2025 02:55:00,"21,8",34
06.03.2025 03:00:00,"21,8",34
06.03.2025 03:05:00,"21,8",34
06.03.2025 03:10:00,"21,8",34
06.03.2025 03:15:00,"21,8",34
06.03.2025 03:20:00,22,34
06.03.2025 03:25:00,22,34
06.03.2025 03:30:00,"22,2",34
06.03.2025 03:35:00,"22,3",34
06.03.2025 03:40:00,"22,4",34
06.03.2025 03:45:00,"22,5",34
06.03.2025 03:50:00,"22,7",34
06.03.2025 03:55:00,"22,7",33
06.03.2025 04:00:00,"22,8",33
06.03.2025 04:05:00,"22,9",33
06.03.2025 04:10:00,"22,9",33
06.03.2025 04:15:00,23,33
06.03.2025 04:20:00,"23,1",33
06.03.2025 04:25:00,"23,1",33
06.03.2025 04:30:00,"23,2",33
06.03.2025 04:35:00,"23,2",33
06.03.2025 04:40:00,"23,2",33
06.03.2025 04:45:00,"23,2",33
06.03.2025 04:50:00,"23,3",32
06.03.2025 04:55:00,"23,3",32
06.03.2025 05:00:00,"23,3",32
06.03.2025 05:05:00,"23,4",32
06.03.2025 05:10:00,"23,4",32
06.03.2025 05:15:00,"23,4",32
06.03.2025 05:20:00,"23,4",32
06.03.2025 05:25:00,"23,4",32
06.03.2025 05:30:00,"23,4",32
06.03.2025 05:35:00,"23,4",32
06.03.2025 05:40:00,"23,4",32
06.03.2025 05:45:00,"23,4",32
06.03.2025 05:50:00,"23,4",32
06.03.2025 05:55:00,"23,4",32
06.03.2025 06:00:00,"23,5",32
06.03.2025 06:05:00,"23,5",32
06.03.2025 06:10:00,"23,6",32
06.03.2025 06:15:00,"23,7",34
06.03.2025 06:20:00,"23,7",35
06.03.2025 06:25:00,"23,7",35
06.03.2025 06:30:00,"23,8",35
06.03.2025 06:35:00,"23,8",34
06.03.2025 06:40:00,"23,8",34
06.03.2025 06:45:00,"23,8",34
06.03.2025 06:50:00,"23,8",34
06.03.2025 06:55:00,"23,8",34
06.03.2025 07:00:00,"23,8",33
06.03.2025 07:05:00,"23,8",33
06.03.2025 07:10:00,"23,8",33
06.03.2025 07:15:00,"23,8",33
06.03.2025 07:20:00,"23,8",33
06.03.2025 07:25:00,"23,9",33
06.03.2025 07:30:00,"23,9",33
06.03.2025 07:35:00,24,33
06.03.2025 07:40:00,24,32
06.03.2025 07:45:00,"24,1",33
06.03.2025 07:50:00,"24,1",32
06.03.2025 07:55:00,"24,2",33
06.03.2025 08:00:00,"24,2",32
06.03.2025 08:05:00,"24,2",32
06.03.2025 08:10:00,"24,2",32
06.03.2025 08:15:00,"24,3",32
06.03.2025 08:20:00,"24,3",32
06.03.2025 08:25:00,"24,4",32
06.03.2025 08:30:00,"24,3",32
06.03.2025 08:35:00,"24,4",32
06.03.2025 08:40:00,"24,4",32
06.03.2025 08:45:00,"24,4",32
06.03.2025 08:50:00,"24,4",32
06.03.2025 08:55:00,"24,4",32
06.03.2025 09:00:00,"24,4",32
06.03.2025 09:05:00,"24,5",32
06.03.2025 09:10:00,"24,5",32
06.03.2025 09:15:00,"24,5",32
06.03.2025 09:20:00,"24,5",32
06.03.2025 09:25:00,"24,5",32
06.03.2025 09:30:00,"24,5",32
06.03.2025 09:35:00,"24,5",32
06.03.2025 09:40:00,"24,6",32
06.03.2025 09:45:00,"24,6",32
06.03.2025 09:50:00,"24,6",32
06.03.2025 09:55:00,"24,6",32
06.03.2025 10:00:00,"24,6",32
06.03.2025 10:05:00,"24,6",32
06.03.2025 10:10:00,"24,7",32
06.03.2025 10:15:00,"24,7",32
06.03.2025 10:20:00,"24,7",32
06.03.2025 10:25:00,"24,7",32
06.03.2025 10:30:00,"24,7",32
06.03.2025 10:35:00,"24,7",32
06.03.2025 10:40:00,"24,7",32
06.03.2025 10:45:00,"24,7",32
06.03.2025 10:50:00,"24,7",32
06.03.2025 10:55:00,"24,7",32
06.03.2025 11:00:00,"24,7",32
06.03.2025 11:05:00,"24,7",32
06.03.2025 11:10:00,"24,8",32
06.03.2025 11:15:00,"24,8",32
06.03.2025 11:20:00,"24,8",32
06.03.2025 11:25:00,"24,8",33
06.03.2025 11:30:00,"24,8",32
06.03.2025 11:35:00,"24,8",33
06.03.2025 11:40:00,"24,8",32
06.03.2025 11:45:00,"24,9",32
06.03.2025 11:50:00,"24,9",32
06.03.2025 11:55:00,"24,9",33
06.03.2025 12:00:00,"24,9",33
06.03.2025 12:05:00,"24,9",33
06.03.2025 12:10:00,"24,9",33
06.03.2025 12:15:00,"24,9",33
06.03.2025 12:20:00,"24,9",33
06.03.2025 12:25:00,"24,9",33
06.03.2025 12:30:00,"24,9",33
06.03.2025 12:35:00,"24,9",33
06.03.2025 12:40:00,"24,9",33
06.03.2025 12:45:00,"24,9",33
06.03.2025 12:50:00,"24,9",33
06.03.2025 12:55:00,"24,8",33
06.03.2025 13:00:00,"24,9",33
06.03.2025 13:05:00,"24,9",33
06.03.2025 13:10:00,"24,9",33
06.03.2025 13:15:00,"24,9",33
06.03.2025 13:20:00,"24,9",32
06.03.2025 13:25:00,25,32
06.03.2025 13:30:00,"24,9",32
06.03.2025 13:35:00,"24,9",32
06.03.2025 13:40:00,"24,9",32
06.03.2025 13:45:00,"24,9",32
06.03.2025 13:50:00,"24,9",33
06.03.2025 13:55:00,"24,9",32
06.03.2025 14:00:00,"24,9",33
06.03.2025 14:05:00,"24,9",33
06.03.2025 14:10:00,"24,9",33
06.03.2025 14:15:00,"24,9",33
06.03.2025 14:20:00,"24,9",33
06.03.2025 14:25:00,"24,9",32
06.03.2025 14:30:00,25,33
06.03.2025 14:35:00,"24,9",33
06.03.2025 14:40:00,"24,9",33
06.03.2025 14:45:00,25,33
06.03.2025 14:50:00,25,33
06.03.2025 14:55:00,25,32
06.03.2025 15:00:00,25,33
06.03.2025 15:05:00,25,32
06.03.2025 15:10:00,25,32
06.03.2025 15:15:00,25,32
06.03.2025 15:20:00,25,32
06.03.2025 15:25:00,"25,1",32
06.03.2025 15:30:00,25,32
06.03.2025 15:35:00,25,32
06.03.2025 15:40:00,25,32
06.03.2025 15:45:00,25,32
06.03.2025 15:50:00,25,32
06.03.2025 15:55:00,"25,1",32
06.03.2025 16:00:00,25,32
06.03.2025 16:05:00,25,31
06.03.2025 16:10:00,25,31
06.03.2025 16:15:00,25,31
06.03.2025 16:20:00,25,31
06.03.2025 16:25:00,"24,9",31
06.03.2025 16:30:00,"24,9",31
06.03.2025 16:35:00,"24,9",31
06.03.2025 16:40:00,"24,9",31
06.03.2025 16:45:00,"24,9",31
06.03.2025 16:50:00,"24,9",31
06.03.2025 16:55:00,"24,9",31
06.03.2025 17:00:00,"24,9",31
06.03.2025 17:05:00,"24,9",31
06.03.2025 17:10:00,"24,9",31
06.03.2025 17:15:00,"24,9",31
06.03.2025 17:20:00,"24,8",31
06.03.2025 17:25:00,"24,8",31
06.03.2025 17:30:00,"24,8",31
06.03.2025 17:35:00,"24,9",31
06.03.2025 17:40:00,"24,9",31
06.03.2025 17:45:00,"24,9",31
06.03.2025 17:50:00,"24,9",31
06.03.2025 17:55:00,"24,9",31
06.03.2025 18:00:00,"24,9",31
06.03.2025 18:05:00,"24,9",31
06.03.2025 18:10:00,"24,9",31
06.03.2025 18:15:00,"24,9",31
06.03.2025 18:20:00,"24,8",31
06.03.2025 18:25:00,"24,8",31
06.03.2025 18:30:00,"24,7",31
06.03.2025 18:35:00,"24,7",31
06.03.2025 18:40:00,"24,6",31
06.03.2025 18:45:00,"24,6",32
06.03.2025 18:50:00,"24,6",32
06.03.2025 18:55:00,"24,6",32
06.03.2025 19:00:00,"24,6",32
06.03.2025 19:05:00,"24,6",32
06.03.2025 19:10:00,"24,6",32
06.03.2025 19:15:00,"24,5",32
06.03.2025 19:20:00,"24,5",32
06.03.2025 19:25:00,"24,5",32
06.03.2025 19:30:00,"24,5",32
06.03.2025 19:35:00,"24,5",32
06.03.2025 19:40:00,"24,5",32
06.03.2025 19:45:00,"24,5",32
06.03.2025 19:50:00,"24,5",32
06.03.2025 19:55:00,"24,5",32
06.03.2025 20:00:00,"24,5",32
06.03.2025 20:05:00,"24,5",32
06.03.2025 20:10:00,"24,5",32
06.03.2025 20:15:00,"24,5",32
06.03.2025 20:20:00,"24,5",32
06.03.2025 20:25:00,"24,4",32
06.03.2025 20:30:00,"24,4",32
06.03.2025 20:35:00,"24,3",32
06.03.2025 20:40:00,"24,2",32
06.03.2025 20:45:00,"24,1",32
06.03.2025 20:50:00,"23,9",32
06.03.2025 20:55:00,"23,8",32
06.03.2025 21:00:00,"23,7",32
06.03.2025 21:05:00,"23,5",32
06.03.2025 21:10:00,"23,5",32
06.03.2025 21:15:00,"23,4",32
06.03.2025 21:20:00,"23,3",32
06.03.2025 21:25:00,"23,2",32
06.03.2025 21:30:00,"23,2",32
06.03.2025 21:35:00,"23,1",33
06.03.2025 21:40:00,23,33
06.03.2025 21:45:00,23,33
06.03.2025 21:50:00,"22,9",33
06.03.2025 21:55:00,"22,9",33
06.03.2025 22:00:00,"22,8",33
06.03.2025 22:05:00,"22,7",33
06.03.2025 22:10:00,"22,7",33
06.03.2025 22:15:00,"22,6",33
06.03.2025 22:20:00,"22,6",33
06.03.2025 22:25:00,"22,5",33
06.03.2025 22:30:00,"22,5",33
06.03.2025 22:35:00,"22,5",33
06.03.2025 22:40:00,"22,4",33
06.03.2025 22:45:00,"22,4",33
06.03.2025 22:50:00,"22,4",33
06.03.2025 22:55:00,"22,3",33
06.03.2025 23:00:00,"22,3",33
06.03.2025 23:05:00,"22,3",33
06.03.2025 23:10:00,"22,3",33
06.03.2025 23:15:00,"22,2",33
06.03.2025 23:20:00,"22,2",33
06.03.2025 23:25:00,"22,2",33
06.03.2025 23:30:00,"22,2",33
06.03.2025 23:35:00,"22,1",33
06.03.2025 23:40:00,"22,1",33
06.03.2025 23:45:00,"22,1",33
06.03.2025 23:50:00,"22,1",33
06.03.2025 23:55:00,"22,1",33
07.03.2025 00:00:00,22,33
07.03.2025 00:05:00,22,33
07.03.2025 00:10:00,22,33
07.03.2025 00:15:00,22,33
07.03.2025 00:20:00,22,33
07.03.2025 00:25:00,22,33
07.03.2025 00:30:00,22,33
07.03.2025 00:35:00,22,33
07.03.2025 00:40:00,"21,9",33
07.03.2025 00:45:00,"21,9",33
07.03.2025 00:50:00,"21,9",33
07.03.2025 00:55:00,"21,9",33
07.03.2025 01:00:00,"21,9",33
07.03.2025 01:05:00,"21,9",33
07.03.2025 01:10:00,"21,9",33
07.03.2025 01:15:00,"21,9",33
07.03.2025 01:20:00,"21,8",33
07.03.2025 01:25:00,"21,8",33
07.03.2025 01:30:00,"21,8",33
07.03.2025 01:35:00,"21,8",33
07.03.2025 01:40:00,"21,8",33
07.03.2025 01:45:00,"21,8",33
07.03.2025 01:50:00,"21,8",33
07.03.2025 01:55:00,"21,8",33
07.03.2025 02:00:00,"21,8",32
07.03.2025 02:05:00,"21,7",32
07.03.2025 02:10:00,"21,8",32
07.03.2025 02:15:00,"21,7",32
07.03.2025 02:20:00,"21,7",32
07.03.2025 02:25:00,"21,7",32
07.03.2025 02:30:00,"21,7",32
07.03.2025 02:35:00,"21,7",32
07.03.2025 02:40:00,"21,7",32
07.03.2025 02:45:00,"21,7",32
07.03.2025 02:50:00,"21,7",32
07.03.2025 02:55:00,"21,6",32
